Category,Temperature_C,Is_Package_Open,Spoilage_Days
Vegetables,-13.3,0,266
Liquid_Dairy,-9.8,0,11
Meat_Poultry,5.1,0,6
Cooked_Meals,14.5,1,1
Vegetables,11.3,0,5
Hard_Cheese,14.7,0,7
Fermented_Dairy,-17.7,1,52
Hard_Cheese,-11.3,1,46
Vegetables,14.2,0,3
Hard_Cheese,-5.0,1,27
Fermented_Dairy,-1.8,1,9
Fruits,3.1,0,13
Cooked_Meals,18.5,0,1
Vegetables,1.9,1,10
Hard_Cheese,-5.8,1,27
Fruits,14.6,1,2
Liquid_Dairy,-24.4,1,50
Hard_Cheese,21.6,1,3
Cooked_Meals,-7.4,1,2
Cooked_Meals,17.0,0,1
Liquid_Dairy,-24.2,1,49
Meat_Poultry,-19.4,0,196
Fruits,-10.6,1,127
Hard_Cheese,7.9,0,23
Cooked_Meals,23.9,0,1
Fruits,-3.3,0,14
Meat_Poultry,13.2,1,1
Vegetables,-4.7,0,12
Meat_Poultry,-19.9,0,192
Cooked_Meals,-2.0,0,4
Fruits,2.0,1,10
Fermented_Dairy,4.4,1,9
Vegetables,23.7,0,5
Meat_Poultry,-18.6,0,195
Fermented_Dairy,24.0,1,1
Vegetables,20.1,0,5
Liquid_Dairy,24.9,0,1
Fermented_Dairy,-0.6,1,11
Vegetables,23.4,0,6
Fermented_Dairy,2.8,0,16
Vegetables,-15.8,1,129
Meat_Poultry,4.7,0,6
Fruits,3.6,0,15
Fruits,24.3,1,3
Liquid_Dairy,-11.5,1,43
Vegetables,6.4,1,8
Fermented_Dairy,22.7,1,1
Fermented_Dairy,20.5,0,2
Fruits,8.6,1,6
Hard_Cheese,10.6,0,12
Fruits,16.2,0,6
Cooked_Meals,19.7,1,1
Liquid_Dairy,23.1,1,1
Hard_Cheese,-11.7,0,93
Vegetables,24.8,0,6
Fruits,-21.3,1,137
Meat_Poultry,19.1,0,1
Fruits,15.1,0,5
Meat_Poultry,20.6,1,1
Vegetables,7.0,1,7
Vegetables,13.7,1,2
Fermented_Dairy,-13.4,0,86
Fruits,17.7,0,5
Fermented_Dairy,-11.6,1,39
Meat_Poultry,17.2,0,1
Fermented_Dairy,-9.8,1,11
Hard_Cheese,1.0,0,33
Fermented_Dairy,0.5,0,14
Vegetables,14.6,1,2
Cooked_Meals,11.3,1,1
Fermented_Dairy,-12.3,0,91
Cooked_Meals,-6.1,1,2
Fermented_Dairy,0.8,1,11
Vegetables,8.7,0,10
Fruits,20.8,0,6
Hard_Cheese,-16.6,0,79
Meat_Poultry,-8.8,0,6
Vegetables,-12.6,0,216
Vegetables,-8.6,1,9
Fruits,7.1,1,8
Fermented_Dairy,-12.3,0,88
Liquid_Dairy,10.4,1,1
Fermented_Dairy,22.0,1,1
Meat_Poultry,8.3,1,2
Vegetables,-10.3,1,129
Fruits,-9.9,0,14
Cooked_Meals,-20.9,1,49
Cooked_Meals,-24.3,1,43
Vegetables,11.1,0,6
Cooked_Meals,8.8,1,1
Fermented_Dairy,21.7,0,3
Vegetables,9.8,0,6
Fruits,11.1,1,4
Hard_Cheese,12.3,1,10
Hard_Cheese,-17.9,1,44
Fruits,-16.2,1,117
Liquid_Dairy,2.4,1,3
Hard_Cheese,-19.3,1,39
Hard_Cheese,9.3,1,14
Fermented_Dairy,-20.4,1,42
Cooked_Meals,-20.1,1,51
Fermented_Dairy,9.9,0,8
Fermented_Dairy,-0.5,0,13
Cooked_Meals,-11.2,0,81
Meat_Poultry,1.1,1,3
Vegetables,-19.2,0,275
Vegetables,-7.8,0,15
Liquid_Dairy,17.2,1,1
Hard_Cheese,3.4,1,24
Hard_Cheese,-10.1,1,42
Hard_Cheese,10.2,0,17
Vegetables,-17.1,0,227
Hard_Cheese,-18.6,0,91
Hard_Cheese,13.5,0,8
Fruits,-18.5,0,244
Cooked_Meals,16.9,1,1
Fruits,-20.9,1,124
Liquid_Dairy,-4.7,1,3
Vegetables,-14.3,0,222
Meat_Poultry,19.8,1,1
Fermented_Dairy,-19.5,1,47
Meat_Poultry,6.9,1,2
Vegetables,4.4,1,8
Fruits,-0.2,0,14
Hard_Cheese,23.2,0,5
Cooked_Meals,8.6,0,3
Fermented_Dairy,17.0,0,3
Vegetables,19.6,0,5
Liquid_Dairy,24.7,1,1
Meat_Poultry,-4.2,1,2
Liquid_Dairy,11.0,1,1
Fermented_Dairy,-13.7,0,85
Vegetables,-4.3,0,12
Meat_Poultry,15.5,1,1
Meat_Poultry,-16.7,1,98
Fruits,-22.8,1,127
Fermented_Dairy,-0.8,0,13
Vegetables,20.7,0,5
Cooked_Meals,18.7,0,1
Hard_Cheese,-18.0,0,79
Liquid_Dairy,18.2,0,1
Vegetables,-6.7,0,13
Hard_Cheese,-16.3,0,79
Meat_Poultry,15.9,0,1
Vegetables,-22.0,1,113
Fruits,-7.7,0,16
Meat_Poultry,-0.9,0,6
Meat_Poultry,-15.0,1,84
Vegetables,2.5,1,11
Fruits,-7.1,1,9
Cooked_Meals,19.2,1,1
Hard_Cheese,-7.6,0,33
Liquid_Dairy,-21.8,0,77
Fruits,-14.2,1,120
Fermented_Dairy,-2.5,0,13
Fermented_Dairy,-13.2,0,92
Vegetables,-19.4,0,238
Fermented_Dairy,-15.8,0,85
Vegetables,-20.8,0,227
Vegetables,23.4,0,6
Cooked_Meals,6.7,1,1
Liquid_Dairy,22.0,0,1
Liquid_Dairy,-19.6,0,96
Meat_Poultry,-3.6,1,3
Cooked_Meals,21.3,1,1
Cooked_Meals,1.8,0,4
Meat_Poultry,0.3,0,7
Meat_Poultry,0.2,1,3
Fermented_Dairy,-0.1,1,10
Fermented_Dairy,21.9,0,3
Vegetables,2.4,0,14
Liquid_Dairy,-9.9,0,11
Cooked_Meals,7.9,0,2
Liquid_Dairy,-11.3,1,43
Fruits,-9.7,1,10
Fruits,23.7,1,3
Hard_Cheese,-10.7,1,44
Vegetables,-4.2,0,14
Fruits,3.9,1,11
Vegetables,-0.9,0,13
Vegetables,7.4,1,7
Meat_Poultry,19.2,0,1
Meat_Poultry,19.2,1,1
Cooked_Meals,-2.7,0,4
Hard_Cheese,14.1,1,5
Fruits,-5.4,1,10
Cooked_Meals,19.0,1,1
Meat_Poultry,14.4,0,1
Fermented_Dairy,-24.6,1,40
Vegetables,18.8,0,6
Vegetables,-13.5,0,241
Liquid_Dairy,-12.4,0,82
Meat_Poultry,-11.9,1,97
Cooked_Meals,16.0,0,1
Fermented_Dairy,4.5,1,8
Fruits,-24.9,1,121
Hard_Cheese,-1.2,0,34
Liquid_Dairy,-5.5,1,3
Cooked_Meals,-24.7,0,77
Liquid_Dairy,3.7,1,3
Fermented_Dairy,-2.0,0,16
Vegetables,18.4,1,3
Fruits,-21.1,1,130
Fruits,-0.4,1,10
Liquid_Dairy,-1.1,1,3
Vegetables,14.7,0,3
Hard_Cheese,-9.2,1,26
Vegetables,0.1,0,16
Meat_Poultry,-13.8,1,90
Fermented_Dairy,16.4,0,3
Liquid_Dairy,4.5,1,3
Cooked_Meals,-13.5,1,49
Meat_Poultry,-23.1,1,83
Fruits,0.2,0,13
Vegetables,7.3,0,9
Fruits,-7.9,1,11
Cooked_Meals,-24.9,1,40
Fruits,-9.8,0,16
Meat_Poultry,12.5,1,1
Cooked_Meals,-19.7,1,45
Liquid_Dairy,-11.5,0,80
Fruits,21.6,0,6
Vegetables,-5.4,0,15
Fruits,23.1,1,3
Cooked_Meals,-18.5,1,40
Liquid_Dairy,-24.2,1,38
Cooked_Meals,-8.8,0,5
Hard_Cheese,-20.6,1,39
Hard_Cheese,-13.0,1,47
Hard_Cheese,-11.9,1,47
Fermented_Dairy,-8.0,0,16
Meat_Poultry,24.7,1,1
Fruits,1.4,0,12
Liquid_Dairy,16.7,1,1
Meat_Poultry,20.9,1,1
Meat_Poultry,11.9,0,3
Cooked_Meals,0.9,1,2
Fermented_Dairy,-9.5,1,9
Fruits,-12.9,1,130
Meat_Poultry,-15.1,0,198
Cooked_Meals,23.4,0,1
Fermented_Dairy,-11.5,0,85
Liquid_Dairy,2.6,0,10
Fermented_Dairy,-6.6,1,11
Cooked_Meals,3.0,1,2
Cooked_Meals,21.1,1,1
Hard_Cheese,-18.4,0,98
Meat_Poultry,-14.2,0,206
Fermented_Dairy,4.4,0,14
Meat_Poultry,-15.3,0,197
Liquid_Dairy,-23.1,1,48
Vegetables,-18.1,0,224
Liquid_Dairy,-12.4,0,94
Fermented_Dairy,-13.4,0,94
Cooked_Meals,-8.8,0,4
Hard_Cheese,-11.4,1,41
Vegetables,10.6,1,4
Liquid_Dairy,5.5,1,3
Fruits,-23.7,0,259
Meat_Poultry,2.7,0,7
Vegetables,1.7,0,13
Hard_Cheese,21.7,1,3
Liquid_Dairy,-20.4,0,95
Fermented_Dairy,0.5,1,9
Fermented_Dairy,1.0,0,12
Hard_Cheese,15.1,0,5
Fruits,10.0,1,5
Meat_Poultry,17.5,1,1
Vegetables,-16.3,0,233
Vegetables,1.1,0,14
Vegetables,12.0,1,3
Meat_Poultry,13.6,0,1
Fermented_Dairy,4.7,1,8
Vegetables,12.5,0,4
Fermented_Dairy,8.6,1,6
Vegetables,-6.1,1,9
Hard_Cheese,8.6,1,17
Hard_Cheese,7.1,1,20
Meat_Poultry,20.5,0,1
Hard_Cheese,-12.3,1,42
Fruits,-12.5,0,257
Liquid_Dairy,22.1,0,1
Hard_Cheese,14.3,0,5
Fermented_Dairy,-6.9,1,9
Liquid_Dairy,14.5,0,2
Liquid_Dairy,3.3,0,10
Meat_Poultry,3.3,0,7
Liquid_Dairy,23.2,0,1
Fermented_Dairy,-7.2,1,11
Fruits,21.7,0,6
Cooked_Meals,16.9,1,1
Fermented_Dairy,-20.4,0,97
Fermented_Dairy,-20.5,0,97
Cooked_Meals,18.4,0,1
Meat_Poultry,-23.9,0,192
Meat_Poultry,18.6,0,1
Fermented_Dairy,7.1,1,8
Fruits,13.9,1,2
Cooked_Meals,18.6,1,1
Liquid_Dairy,-5.2,0,9
Fruits,13.3,1,3
Cooked_Meals,-5.4,1,1
Fruits,-18.1,0,213
Liquid_Dairy,15.8,1,1
Meat_Poultry,-6.4,1,3
Vegetables,-20.2,0,256
Hard_Cheese,-13.2,1,38
Vegetables,-9.6,1,11
Cooked_Meals,1.4,1,1
Liquid_Dairy,-16.9,1,51
Fruits,-17.2,0,247
Liquid_Dairy,8.8,0,5
Vegetables,-9.7,1,11
Liquid_Dairy,20.1,0,1
Fruits,-22.9,1,103
Fruits,14.3,1,2
Vegetables,-18.8,1,109
Cooked_Meals,-10.6,1,52
Hard_Cheese,-3.0,0,33
Cooked_Meals,-5.7,1,2
Hard_Cheese,24.5,0,7
Hard_Cheese,-6.0,1,28
Cooked_Meals,17.5,1,1
Fruits,-16.7,1,138
Cooked_Meals,-9.0,0,5
Hard_Cheese,-7.4,0,31
Liquid_Dairy,-17.4,0,98
Fermented_Dairy,-1.5,1,10
Liquid_Dairy,20.1,1,1
Fermented_Dairy,-17.9,1,43
Liquid_Dairy,12.8,1,1
Hard_Cheese,-3.8,1,26
Fruits,0.8,0,15
Liquid_Dairy,-17.7,1,39
Liquid_Dairy,20.7,1,1
Meat_Poultry,-17.5,0,198
Cooked_Meals,3.6,0,5
Fermented_Dairy,4.3,0,15
Fruits,-0.8,0,14
Liquid_Dairy,-10.7,0,86
Meat_Poultry,8.9,0,4
Fermented_Dairy,-12.1,1,40
Vegetables,9.8,1,5
Vegetables,17.7,0,5
Liquid_Dairy,-20.2,1,46
Fruits,20.1,0,5
Liquid_Dairy,12.7,0,3
Liquid_Dairy,-4.8,0,11
Meat_Poultry,0.2,1,3
Cooked_Meals,-1.1,1,2
Liquid_Dairy,11.8,0,4
Fermented_Dairy,-8.0,1,10
Cooked_Meals,13.3,1,1
Hard_Cheese,9.2,0,18
Cooked_Meals,-1.2,1,2
Fermented_Dairy,-12.5,0,89
Fermented_Dairy,13.0,0,4
Fruits,-6.8,0,14
Meat_Poultry,-14.0,0,184
Fermented_Dairy,-10.2,1,47
Meat_Poultry,-9.1,1,3
Cooked_Meals,22.9,0,1
Hard_Cheese,-0.6,0,30
Fermented_Dairy,-22.5,0,91
Fruits,-4.3,0,12
Hard_Cheese,16.8,0,5
Meat_Poultry,-20.4,0,201
Liquid_Dairy,-9.6,1,3
Meat_Poultry,-21.1,0,177
Hard_Cheese,-6.3,1,28
Vegetables,9.4,0,8
Vegetables,4.6,1,10
Liquid_Dairy,-12.6,1,39
Hard_Cheese,-15.6,0,96
Vegetables,10.8,1,4
Fermented_Dairy,23.8,0,2
Cooked_Meals,17.9,0,1
Meat_Poultry,16.2,0,1
Fermented_Dairy,15.8,1,1
Fermented_Dairy,-9.5,1,10
Vegetables,20.8,0,5
Meat_Poultry,4.6,1,2
Vegetables,19.2,1,2
Meat_Poultry,-24.8,0,195
Meat_Poultry,3.0,1,3
Fruits,-23.8,1,111
Liquid_Dairy,-15.7,1,42
Hard_Cheese,6.4,0,26
Fruits,25.0,0,6
Fruits,7.4,0,11
Hard_Cheese,18.9,0,6
Cooked_Meals,6.5,1,1
Hard_Cheese,-8.6,0,27
Cooked_Meals,-18.4,1,44
Meat_Poultry,21.5,0,1
Hard_Cheese,-1.8,0,28
Cooked_Meals,5.8,0,4
Fruits,-16.4,1,110
Liquid_Dairy,16.2,1,1
Vegetables,23.4,0,5
Meat_Poultry,-6.3,1,2
Fruits,10.8,1,4
Fruits,3.5,0,15
Fruits,-16.7,0,255
Fruits,14.9,0,2
Hard_Cheese,16.0,1,3
Fermented_Dairy,6.3,1,9
Cooked_Meals,-15.6,0,82
Hard_Cheese,2.7,0,33
Hard_Cheese,-6.9,1,30
Liquid_Dairy,13.0,0,3
Fermented_Dairy,3.8,0,12
Vegetables,22.8,0,6
Meat_Poultry,15.3,0,1
Vegetables,-8.2,1,10
Cooked_Meals,16.4,0,1
Meat_Poultry,-11.0,1,88
Cooked_Meals,-21.5,0,99
Vegetables,2.6,0,13
Hard_Cheese,-0.3,0,31
Fruits,21.6,0,6
Fermented_Dairy,-13.9,1,50
Meat_Poultry,1.9,0,7
Fruits,20.2,1,3
Meat_Poultry,13.3,1,1
Fruits,10.5,1,4
Fruits,4.8,0,11
Cooked_Meals,8.1,0,3
Cooked_Meals,3.7,0,4
Fruits,-19.1,0,257
Hard_Cheese,24.4,1,3
Hard_Cheese,-20.7,0,99
Liquid_Dairy,23.9,0,1
Liquid_Dairy,16.9,0,1
Vegetables,14.2,1,2
Fermented_Dairy,14.7,1,2
Fruits,-13.5,0,224
Fruits,24.2,1,3
Fermented_Dairy,19.7,1,2
Vegetables,-4.2,0,14
Meat_Poultry,14.7,1,1
Liquid_Dairy,17.1,0,1
Vegetables,14.0,1,2
Liquid_Dairy,-19.9,1,49
Vegetables,-3.7,1,9
Hard_Cheese,22.4,0,6
Hard_Cheese,-1.7,0,31
Liquid_Dairy,-10.3,0,90
Fermented_Dairy,-10.0,0,96
Cooked_Meals,5.9,0,3
Vegetables,0.8,1,11
Vegetables,2.3,1,10
Liquid_Dairy,9.0,1,2
Vegetables,-22.1,0,221
Fruits,-5.1,1,10
Fermented_Dairy,6.3,1,7
Liquid_Dairy,17.5,0,1
Vegetables,6.0,0,13
Hard_Cheese,16.0,1,3
Meat_Poultry,-4.6,0,7
Hard_Cheese,-14.1,1,50
Meat_Poultry,14.7,0,1
Vegetables,0.3,1,11
Hard_Cheese,11.6,1,11
Fermented_Dairy,-6.9,1,10
Liquid_Dairy,-18.4,1,48
Liquid_Dairy,-19.3,0,98
Vegetables,10.4,0,6
Hard_Cheese,1.9,1,27
Fruits,-14.0,1,118
Fermented_Dairy,2.6,1,10
Fruits,16.7,0,6
Cooked_Meals,18.1,0,1
Fermented_Dairy,-13.4,0,89
Liquid_Dairy,-0.5,1,3
Vegetables,11.0,1,4
Fermented_Dairy,-9.5,1,9
Fermented_Dairy,-13.0,1,51
Meat_Poultry,-10.6,0,155
Meat_Poultry,4.4,0,7
Cooked_Meals,9.2,1,1
Liquid_Dairy,-6.9,1,3
Meat_Poultry,-17.4,0,176
Hard_Cheese,-12.5,1,43
Fermented_Dairy,7.5,0,11
Fruits,15.0,1,2
Hard_Cheese,-6.0,0,31
Cooked_Meals,20.0,1,1
Vegetables,-6.2,0,14
Cooked_Meals,-17.9,0,88
Fruits,-15.1,1,125
Liquid_Dairy,-15.4,0,79
Cooked_Meals,6.5,1,1
Fruits,-18.3,0,221
Liquid_Dairy,21.2,0,1
Cooked_Meals,-13.5,0,93
Meat_Poultry,3.3,1,3
Hard_Cheese,-8.5,0,27
Liquid_Dairy,-23.6,0,78
Meat_Poultry,-14.6,1,79
Liquid_Dairy,1.9,0,9
Cooked_Meals,12.8,0,1
Fermented_Dairy,23.3,0,2
Vegetables,20.6,0,6
Hard_Cheese,-14.9,1,39
Meat_Poultry,-18.9,1,82
Liquid_Dairy,3.2,1,3
Fruits,19.3,1,3
Fermented_Dairy,-7.2,1,11
Meat_Poultry,5.2,1,3
Fruits,6.4,1,7
Hard_Cheese,0.9,0,34
Cooked_Meals,-15.0,1,39
Vegetables,-17.9,1,136
Meat_Poultry,21.6,1,1
Liquid_Dairy,-15.8,0,84
Meat_Poultry,-13.4,0,168
Vegetables,13.4,1,2
Meat_Poultry,11.3,1,1
Meat_Poultry,15.3,1,1
Vegetables,23.0,1,2
Fermented_Dairy,13.6,0,3
Hard_Cheese,-1.0,0,32
Hard_Cheese,-0.9,0,34
Meat_Poultry,19.5,1,1
Fruits,11.1,0,7
Fruits,7.6,1,8
Liquid_Dairy,-0.6,0,9
Hard_Cheese,-8.1,0,34
Liquid_Dairy,24.4,0,1
Fruits,0.2,1,10
Hard_Cheese,-1.4,1,25
Liquid_Dairy,1.4,0,11
Liquid_Dairy,21.1,0,1
Fermented_Dairy,-17.9,1,50
Fruits,-16.0,0,212
Liquid_Dairy,-19.4,1,46
Hard_Cheese,23.6,0,6
Hard_Cheese,-23.1,0,96
Cooked_Meals,24.0,1,1
Meat_Poultry,-8.2,1,3
Hard_Cheese,-9.8,1,30
Fermented_Dairy,-23.9,0,97
Fruits,-0.1,1,9
Hard_Cheese,-15.4,0,89
Hard_Cheese,-24.1,1,44
Liquid_Dairy,-17.6,0,95
Liquid_Dairy,-16.1,1,49
Cooked_Meals,-14.8,0,82
Vegetables,20.4,1,3
Meat_Poultry,1.0,1,3
Fermented_Dairy,-6.0,1,9
Hard_Cheese,17.9,0,6
Hard_Cheese,24.2,0,5
Liquid_Dairy,17.9,1,1
Liquid_Dairy,2.1,1,3
Liquid_Dairy,-24.6,1,51
Meat_Poultry,21.7,1,1
Fermented_Dairy,-3.8,1,9
Fruits,5.7,1,9
Vegetables,-17.8,0,240
Liquid_Dairy,-1.3,1,3
Hard_Cheese,5.4,0,28
Fruits,6.1,1,8
Hard_Cheese,-9.5,0,26
Hard_Cheese,25.0,0,6
Fermented_Dairy,6.4,1,7
Hard_Cheese,4.1,0,30
Liquid_Dairy,14.9,1,1
Vegetables,8.1,1,7
Fermented_Dairy,3.4,1,9
Fermented_Dairy,-15.8,0,84
Cooked_Meals,-12.6,1,46
Cooked_Meals,-13.5,0,85
Liquid_Dairy,10.2,1,1
Liquid_Dairy,12.6,1,1
Liquid_Dairy,-23.5,0,97
Hard_Cheese,-5.4,0,29
Hard_Cheese,-8.2,0,29
Fermented_Dairy,-11.8,1,42
Vegetables,-19.5,0,215
Fruits,-21.3,1,115
Fruits,-10.7,0,207
Liquid_Dairy,24.4,0,1
Liquid_Dairy,-6.6,0,11
Vegetables,23.0,0,6
Fermented_Dairy,-10.3,0,80
Meat_Poultry,12.8,1,1
Liquid_Dairy,5.0,0,10
Liquid_Dairy,-17.3,0,85
Liquid_Dairy,-5.6,1,3
Meat_Poultry,-3.9,0,8
Vegetables,6.7,0,12
Fruits,15.9,0,5
Fruits,1.6,1,9
Vegetables,4.1,1,9
Hard_Cheese,-12.7,0,79
Vegetables,-18.4,1,133
Vegetables,-2.9,0,15
Fruits,3.1,1,8
Fruits,17.3,0,5
Fermented_Dairy,5.6,1,9
Hard_Cheese,0.7,1,29
Fermented_Dairy,-5.6,0,16
Fermented_Dairy,-1.7,1,11
Meat_Poultry,10.3,1,1
Liquid_Dairy,-23.2,0,83
Vegetables,19.9,0,6
Liquid_Dairy,-22.5,1,51
Hard_Cheese,12.0,1,9
Liquid_Dairy,-15.2,0,94
Vegetables,-4.1,0,12
Vegetables,-13.2,0,270
Hard_Cheese,3.4,1,29
Liquid_Dairy,-10.7,0,89
Vegetables,-16.7,0,252
Vegetables,13.4,1,3
Fermented_Dairy,-8.7,1,8
Liquid_Dairy,13.3,0,2
Meat_Poultry,14.8,1,1
Hard_Cheese,-12.5,0,89
Fruits,-9.0,1,11
Cooked_Meals,-24.1,1,49
Cooked_Meals,10.9,0,2
Hard_Cheese,2.2,1,30
Hard_Cheese,-12.3,1,48
Liquid_Dairy,6.5,0,8
Fermented_Dairy,-2.1,0,13
Liquid_Dairy,-5.0,0,9
Fruits,-18.1,0,239
Fermented_Dairy,-8.7,0,15
Vegetables,7.2,0,12
Vegetables,-19.5,0,236
Meat_Poultry,-1.8,0,7
Vegetables,20.9,0,6
Hard_Cheese,-20.5,0,85
Liquid_Dairy,5.2,0,8
Liquid_Dairy,8.2,0,6
Vegetables,11.4,1,4
Cooked_Meals,18.0,1,1
Liquid_Dairy,-2.4,1,3
Fermented_Dairy,6.0,1,7
Fruits,1.3,1,10
Fermented_Dairy,-16.6,1,49
Fruits,15.3,0,5
Vegetables,-18.9,0,205
Fruits,8.5,0,8
Liquid_Dairy,-7.5,1,3
Meat_Poultry,-22.8,1,83
Liquid_Dairy,11.6,0,4
Fermented_Dairy,-11.6,0,86
Meat_Poultry,-4.4,0,7
Fermented_Dairy,18.5,1,1
Vegetables,24.4,0,6
Meat_Poultry,20.3,0,1
Vegetables,13.5,0,4
Vegetables,-19.0,0,215
Fermented_Dairy,14.0,0,3
Fermented_Dairy,-4.8,1,10
Hard_Cheese,6.7,1,22
Vegetables,-20.7,1,125
Vegetables,5.4,0,12
Cooked_Meals,-14.6,1,42
Fermented_Dairy,-13.1,0,103
Vegetables,-12.2,1,131
Liquid_Dairy,18.2,0,1
Liquid_Dairy,-0.4,0,9
Hard_Cheese,-23.2,0,78
Hard_Cheese,-23.0,1,52
Hard_Cheese,24.5,1,3
Liquid_Dairy,-6.0,0,11
Cooked_Meals,-1.3,1,2
Hard_Cheese,-10.8,1,47
Vegetables,18.2,0,6
Vegetables,-19.1,0,245
Cooked_Meals,0.9,1,2
Hard_Cheese,24.6,1,3
Hard_Cheese,22.7,0,7
Liquid_Dairy,2.9,1,3
Cooked_Meals,-16.1,0,90
Cooked_Meals,-16.6,1,48
Meat_Poultry,-6.3,0,6
Cooked_Meals,-22.8,1,46
Liquid_Dairy,-22.5,1,39
Liquid_Dairy,16.1,0,1
Fruits,-1.6,1,9
Meat_Poultry,1.5,1,3
Cooked_Meals,-13.2,1,39
Hard_Cheese,5.6,1,21
Liquid_Dairy,-9.8,1,3
Liquid_Dairy,-10.9,1,40
Cooked_Meals,-15.9,0,83
Cooked_Meals,-10.6,1,39
Fruits,-19.8,0,265
Fruits,-15.2,1,126
Cooked_Meals,-8.9,1,1
Meat_Poultry,13.9,0,1
Hard_Cheese,-18.8,1,42
Meat_Poultry,14.6,0,1
Cooked_Meals,4.6,1,2
Fruits,15.3,0,6
Fermented_Dairy,-21.3,1,44
Fermented_Dairy,-15.5,0,99
Fruits,15.6,1,3
Meat_Poultry,-2.3,0,7
Meat_Poultry,15.7,0,1
Fruits,-1.2,1,9
Liquid_Dairy,-11.3,1,44
Hard_Cheese,24.0,0,6
Cooked_Meals,-12.4,1,43
Hard_Cheese,-21.6,1,39
Liquid_Dairy,-11.0,0,97
Liquid_Dairy,-21.7,1,46
Fermented_Dairy,-8.3,0,15
Fruits,-8.5,1,8
Vegetables,-17.5,0,233
Meat_Poultry,10.8,1,1
Hard_Cheese,-8.9,1,23
Hard_Cheese,12.4,1,10
Cooked_Meals,-5.7,0,4
Meat_Poultry,-0.2,0,8
Hard_Cheese,-5.2,0,33
Cooked_Meals,-4.1,1,2
Hard_Cheese,15.9,0,6
Vegetables,-15.1,0,218
Fruits,-20.3,1,132
Hard_Cheese,22.7,0,7
Cooked_Meals,20.7,1,1
Vegetables,-1.6,0,13
Meat_Poultry,13.5,1,1
Fermented_Dairy,-20.3,1,50
Vegetables,12.9,1,3
Vegetables,3.3,1,9
Vegetables,0.5,1,10
Cooked_Meals,-8.5,1,1
Hard_Cheese,-7.5,0,30
Cooked_Meals,16.6,0,1
Fruits,10.7,0,6
Meat_Poultry,-12.4,1,86
Hard_Cheese,3.7,0,34
Fermented_Dairy,-17.6,0,97
Fermented_Dairy,-18.9,1,41
Fermented_Dairy,1.5,0,12
Fruits,-20.7,0,258
Fermented_Dairy,5.9,0,12
Cooked_Meals,-1.7,1,1
Hard_Cheese,9.1,0,17
Vegetables,7.7,0,11
Hard_Cheese,-7.7,0,26
Liquid_Dairy,2.1,0,10
Vegetables,22.7,1,3
Meat_Poultry,-22.6,1,79
Liquid_Dairy,-20.4,0,82
Cooked_Meals,-3.9,1,2
Vegetables,-14.5,1,104
Meat_Poultry,19.1,1,1
Fermented_Dairy,-13.5,0,78
Fruits,18.3,1,3
Vegetables,0.7,0,12
Meat_Poultry,21.0,1,1
Fruits,0.2,1,9
Liquid_Dairy,-9.6,0,10
Fermented_Dairy,-19.2,0,84
Meat_Poultry,24.9,1,1
Meat_Poultry,-19.3,1,81
Hard_Cheese,-13.5,0,92
Vegetables,-16.4,0,213
Liquid_Dairy,19.4,1,1
Hard_Cheese,7.2,1,21
Fruits,10.9,0,6
Cooked_Meals,-24.5,0,85
Cooked_Meals,13.0,0,1
Vegetables,-7.8,0,14
Cooked_Meals,3.4,1,1
Vegetables,13.1,1,3
Meat_Poultry,-12.7,0,175
Vegetables,-20.8,1,131
Cooked_Meals,17.5,1,1
Fermented_Dairy,-7.8,0,16
Fruits,2.7,1,11
Liquid_Dairy,3.1,1,3
Cooked_Meals,13.6,1,1
Hard_Cheese,-20.2,0,80
Meat_Poultry,-2.4,1,3
Cooked_Meals,-6.5,1,2
Fermented_Dairy,18.8,0,3
Meat_Poultry,7.8,0,4
Cooked_Meals,-4.3,0,3
Meat_Poultry,-22.2,0,183
Vegetables,2.2,1,11
Meat_Poultry,-21.6,1,96
Fermented_Dairy,22.5,1,1
Cooked_Meals,-17.8,0,78
Vegetables,-22.6,0,218
Fruits,-11.2,0,266
Meat_Poultry,-6.2,0,6
Fermented_Dairy,-22.3,0,82
Hard_Cheese,-16.1,1,51
Meat_Poultry,-3.8,0,7
Fruits,-21.8,1,126
Liquid_Dairy,14.1,0,2
Fermented_Dairy,-17.4,0,95
Fruits,3.6,0,13
Fruits,-7.4,0,15
Liquid_Dairy,13.3,0,2
Fruits,-6.8,1,11
Vegetables,-17.8,0,225
Fermented_Dairy,10.0,1,5
Meat_Poultry,-7.8,1,3
Meat_Poultry,-10.5,1,82
Liquid_Dairy,13.8,0,2
Meat_Poultry,5.0,0,6
Vegetables,16.7,0,5
Hard_Cheese,13.2,0,8
Hard_Cheese,-19.2,1,43
Hard_Cheese,-8.0,1,29
Cooked_Meals,-11.7,0,92
Liquid_Dairy,-10.6,1,50
Hard_Cheese,-6.0,0,31
Cooked_Meals,8.1,1,1
Meat_Poultry,9.2,0,4
Vegetables,16.6,0,6
Fermented_Dairy,-10.1,1,43
Hard_Cheese,17.7,1,3
Liquid_Dairy,-14.8,1,47
Fermented_Dairy,16.3,1,1
Liquid_Dairy,-20.8,1,44
Meat_Poultry,18.6,0,1
